transaction_id,payment_date,invoice_number,po_number,vendor_id,vendor_name,amount,category,plant_code,cost_center,related_party,days_overdue,payment_frequency,previous_avg_amount
T104714,2024-03-31,INV-626976,PO-834428,V1005,Vendor_005,59003.73909873955,Logistics,P009,CC0153,0,26,One-off,75139.9833417924
T104715,2025-03-11,INV-307782,PO-401924,V1100,Vendor_100,50000.0,Services,P001,CC0145,0,89,Quarterly,41737.93414774121
T104716,2025-12-20,INV-765932,PO-687703,V1177,Vendor_177,57446.41907353278,Utilities,P004,CC0118,0,66,Ad-hoc,62513.529402245644
T104717,2026-03-03,INV-335165,PO-947665,V1197,Vendor_197,132890.36632422995,Raw Material,P005,CC0167,0,24,Quarterly,146293.92123532805
T104718,2024-12-28,INV-980361,PO-479383,V1080,Vendor_080,4996476.541022927,Packaging,P003,CC0163,0,50,One-off,35120.502650643466
T104719,2024-06-28,INV-205723,PO-515079,V1030,Vendor_030,50000.0,Packaging,P006,CC0141,1,70,One-off,55663.39376805498
T104720,2025-05-02,INV-901546,PO-663560,V1114,Vendor_114,50000.0,Logistics,P004,CC0102,0,4,Quarterly,41640.205843161624
T104721,2025-11-07,INV-130564,PO-380614,V1166,Vendor_166,58619.54960413775,Raw Material,P009,CC0101,0,39,Monthly,72734.62424892282
T104722,2026-01-29,INV-714669,PO-337298,V1189,Vendor_189,83153.34860100228,Raw Material,P003,CC0182,1,-6,One-off,100042.14955959053
T104723,2024-04-17,INV-417652,PO-644384,V1010,Vendor_010,90953.08088285486,Services,P002,CC0111,0,103,Quarterly,113070.70099558271
T104724,2024-10-09,INV-275832,PO-286910,V1058,Vendor_058,63203.11082355384,Raw Material,P010,CC0190,0,112,Ad-hoc,72970.03779861094
T104725,2025-02-22,INV-296446,PO-698043,V1095,Vendor_095,96559.70363551224,Services,P008,CC0105,0,32,Quarterly,77145.7247092819
T104726,2024-05-21,INV-134664,PO-324591,V1019,Vendor_019,86302.61698953879,Packaging,P001,CC0107,0,37,Monthly,79081.90035934164
T104727,2025-12-18,INV-219580,PO-183526,V1177,Vendor_177,104451.18529085054,IT Services,P009,CC0121,0,90,Ad-hoc,117545.06932724988
T104728,2024-05-31,INV-452864,PO-190999,V1022,Vendor_022,97944.0158654631,Raw Material,P002,CC0125,0,30,Monthly,87561.4630057745
T104729,2025-07-09,INV-241579,PO-333448,V1133,Vendor_133,131267.0527926728,Services,P007,CC0131,0,92,Ad-hoc,147809.29530383405
T104730,2026-01-10,INV-971339,PO-191938,V1183,Vendor_183,55003.57250364492,Services,P001,CC0112,0,1,One-off,49596.45923360953
T104731,2025-07-24,INV-843638,PO-378077,V1137,Vendor_137,50000.0,Maintenance,P003,CC0111,0,59,One-off,40331.88363053625
T104732,2025-09-19,INV-525083,PO-476181,V1152,Vendor_152,83438.02100757147,Raw Material,P009,CC0177,0,-10,Ad-hoc,84347.35284378976
T104733,2024-09-19,INV-185412,PO-321229,V1052,Vendor_052,88457.42083052851,IT Services,P001,CC0192,0,84,One-off,98341.35720616943
T104734,2025-11-05,INV-987573,PO-580765,V1165,Vendor_165,131268.1815152552,Logistics,P005,CC0107,0,84,Monthly,132622.52947496282
T104735,2025-01-10,INV-752368,PO-444589,V1083,Vendor_083,113623.44864359207,Raw Material,P004,CC0161,0,49,Quarterly,123295.11965310077
T104736,2024-04-24,INV-264888,PO-172036,V1012,Vendor_012,158377.42478872495,Maintenance,P003,CC0154,0,105,One-off,152490.6326561733
T104737,2024-12-03,INV-148558,PO-401237,V1073,Vendor_073,81627.94864084499,Services,P002,CC0168,0,76,One-off,95259.71789727935
T104738,2024-11-21,INV-657738,PO-110870,V1069,Vendor_069,67131.27407481172,Utilities,P004,CC0138,0,23,One-off,73171.73628716027
T104739,2025-03-26,INV-136568,PO-758278,V1104,Vendor_104,50000.0,IT Services,P004,CC0122,0,66,Quarterly,52238.19902255951
T104740,2024-09-20,INV-652880,PO-498602,V1052,Vendor_052,69846.01185850691,Logistics,P002,CC0175,0,48,Quarterly,67137.59510213353
T104741,2025-02-11,INV-498018,PO-639040,V1092,Vendor_092,50000.0,IT Services,P008,CC0164,0,80,Quarterly,51071.826684138665
T104742,2025-01-17,INV-892408,PO-228176,V1085,Vendor_085,66553.07354249964,IT Services,P002,CC0163,0,70,One-off,48624.06373521832
T104743,2024-11-04,INV-443667,PO-486274,V1065,Vendor_065,61528.551196007815,Services,P004,CC0114,0,91,Ad-hoc,67683.36329333067
T104744,2025-08-01,INV-503112,PO-828248,V1139,Vendor_139,267462.8723682544,Maintenance,P010,CC0154,0,11,Monthly,62357.469981557646
T104745,2024-10-20,INV-591173,PO-280003,V1061,Vendor_061,57030.10955930676,Raw Material,P004,CC0192,0,-8,Monthly,69353.71036059706
T104746,2025-09-21,INV-984827,PO-985629,V1153,Vendor_153,95560.04719963238,Utilities,P007,CC0150,0,38,One-off,113468.59833807926
T104747,2024-09-10,INV-732378,PO-478575,V1050,Vendor_050,50000.0,Raw Material,P005,CC0189,0,-1,Monthly,50838.63998619959
T104748,2025-12-02,INV-702450,PO-222760,V1172,Vendor_172,65840.91862109804,Services,P007,CC0177,0,53,Monthly,79554.1756728656
T104749,2024-12-02,INV-378829,PO-262435,V1073,Vendor_073,109233.69856187311,Maintenance,P008,CC0138,0,36,Ad-hoc,120428.18059090148
T104750,2024-04-09,INV-534944,PO-515812,V1008,Vendor_008,152515.91865854582,Raw Material,P005,CC0147,0,73,Ad-hoc,119687.78637078972
T104751,2024-06-28,INV-274966,PO-956930,V1029,Vendor_029,86334.16362044324,Logistics,P007,CC0130,0,77,Quarterly,98806.31225654398
T104752,2025-10-20,INV-452473,PO-524642,V1161,Vendor_161,139029.5127184554,Logistics,P005,CC0141,0,117,One-off,180388.55151348512
T104753,2025-12-07,INV-839904,PO-256396,V1174,Vendor_174,65151.33007209048,Packaging,P004,CC0118,0,-9,Monthly,47207.76675146896
T104754,2024-08-12,INV-189571,PO-449219,V1042,Vendor_042,59959.900211473054,Services,P008,CC0102,0,54,One-off,50783.13706532112
T104755,2025-05-24,INV-248776,PO-872808,V1120,Vendor_120,78019.01216017657,Maintenance,P004,CC0173,0,93,Quarterly,82594.39414218582
T104756,2025-05-04,INV-627241,PO-985903,V1114,Vendor_114,59778.59056661003,IT Services,P001,CC0126,0,23,Ad-hoc,56736.856935142074
T104757,2024-06-16,INV-818606,PO-654022,V1026,Vendor_026,50000.0,IT Services,P003,CC0189,1,102,Ad-hoc,54126.686196399285
T104758,2025-02-03,INV-977561,PO-879318,V1090,Vendor_090,50000.0,IT Services,P007,CC0136,0,74,Quarterly,52592.12999416357
T104759,2025-07-30,INV-628431,PO-829735,V1138,Vendor_138,495971.1954300711,Packaging,P007,CC0164,0,54,One-off,58639.68403698529
T104760,2026-02-15,INV-691279,PO-481852,V1193,Vendor_193,77978.50941843912,Raw Material,P006,CC0157,1,4,Ad-hoc,57902.29900850137
T104761,2025-11-19,INV-360432,PO-899704,V1169,Vendor_169,60216.15231872464,Packaging,P005,CC0125,1,63,Quarterly,58070.62925164082
T104762,2024-05-21,INV-468919,PO-167761,V1019,Vendor_019,50003.9330152114,IT Services,P004,CC0167,0,-10,One-off,60806.39636412447
T104763,2024-08-31,INV-382832,PO-823585,V1047,Vendor_047,50000.0,Packaging,P001,CC0144,0,30,One-off,45882.85716040884
T104764,2025-01-23,INV-198116,PO-623138,V1087,Vendor_087,77074.53141205094,Maintenance,P003,CC0196,0,38,Ad-hoc,77249.74364654034
T104765,2024-06-28,INV-433566,PO-630364,V1030,Vendor_030,88452.77655250653,Logistics,P010,CC0138,0,1,One-off,63062.157232671045
T104766,2025-05-01,INV-295810,PO-941659,V1114,Vendor_114,50000.0,Utilities,P009,CC0127,0,-1,Ad-hoc,41725.21685252896
T104767,2024-03-17,INV-631971,PO-340294,V1001,Vendor_001,50000.0,Maintenance,P001,CC0102,0,105,One-off,48909.6536474704
T104768,2024-06-01,INV-778311,PO-277935,V1022,Vendor_022,96495.82072215284,IT Services,P010,CC0154,0,52,One-off,90646.3285770214
T104769,2024-04-14,INV-981663,PO-694004,V1009,Vendor_009,50000.0,Raw Material,P008,CC0150,0,1,One-off,56439.64630730429
T104770,2024-10-12,INV-892174,PO-767453,V1059,Vendor_059,78727.15480689974,Logistics,P001,CC0175,0,32,Monthly,84011.9503852301
T104771,2025-09-18,INV-386445,PO-104359,V1152,Vendor_152,134383.72411148975,Raw Material,P005,CC0117,0,67,Ad-hoc,165045.99303727507
T104772,2024-07-18,INV-944726,PO-549866,V1035,Vendor_035,134540.07670355903,Logistics,P002,CC0131,0,106,Monthly,163178.60315468532
T104773,2026-03-01,INV-947680,PO-439719,V1197,Vendor_197,86589.71259737379,Logistics,P008,CC0123,0,47,Monthly,73145.09282900505
T104774,2024-09-23,INV-553151,PO-837562,V1053,Vendor_053,85340.52918807406,IT Services,P007,CC0154,0,13,Ad-hoc,60641.5495136252
T104775,2024-04-12,INV-284631,PO-872166,V1008,Vendor_008,184601.31510382317,Utilities,P003,CC0127,0,52,Quarterly,223862.77725573056
T104776,2024-11-10,INV-799815,PO-224969,V1067,Vendor_067,50000.0,Raw Material,P008,CC0141,1,80,Quarterly,44873.62592315099
T104777,2025-09-08,INV-201662,PO-622481,V1149,Vendor_149,50000.0,Services,P003,CC0192,1,6,Quarterly,45413.291277218
T104778,2024-05-27,INV-424980,PO-749943,V1021,Vendor_021,91513.87915715599,Utilities,P005,CC0139,0,72,Quarterly,72756.90886288355
T104779,2024-05-02,INV-578901,PO-334561,V1014,Vendor_014,50582.27492990725,Maintenance,P002,CC0197,1,34,One-off,56439.922889744725
T104780,2025-11-21,INV-877285,PO-940365,V1169,Vendor_169,111289.3843828214,Maintenance,P010,CC0106,0,119,Ad-hoc,96606.45851868148
T104781,2025-05-17,INV-978831,PO-902961,V1118,Vendor_118,58707.51196910631,Packaging,P002,CC0145,0,46,Quarterly,47320.947011015596
T104782,2024-11-16,INV-836192,PO-254956,V1068,Vendor_068,63950.96713351077,IT Services,P009,CC0102,0,63,Monthly,64081.07183562311
T104783,2025-09-13,INV-536376,PO-113742,V1151,Vendor_151,52190.86026736321,IT Services,P009,CC0155,0,81,Quarterly,60032.513200165915
T104784,2025-11-17,INV-176435,PO-620228,V1168,Vendor_168,50000.0,Packaging,P002,CC0129,0,94,One-off,43087.95792574905
T104785,2024-11-28,INV-819922,PO-894631,V1071,Vendor_071,50000.0,Utilities,P002,CC0118,0,-3,Ad-hoc,56661.17002966553
T104786,2025-04-24,INV-871044,PO-714329,V1112,Vendor_112,68568.13136542024,Utilities,P002,CC0191,0,35,Monthly,67003.75396028244
T104787,2024-03-18,INV-525291,PO-783508,V1002,Vendor_002,50000.0,IT Services,P009,CC0165,0,-9,One-off,47113.18169717306
T104788,2024-10-20,INV-598642,PO-747922,V1061,Vendor_061,96432.8742586755,Raw Material,P001,CC0119,0,-1,Ad-hoc,88304.79038327988
T104789,2025-05-19,INV-865000,PO-231738,V1119,Vendor_119,83001.41728048246,Packaging,P007,CC0170,0,51,Monthly,65351.04796668328
T104790,2024-08-01,INV-218954,PO-160568,V1039,Vendor_039,103746.76122372111,IT Services,P009,CC0106,0,42,Quarterly,93328.53844715701
T104791,2026-03-04,INV-831465,PO-156613,V1198,Vendor_198,50000.0,Raw Material,P003,CC0151,0,83,Ad-hoc,61377.545918824464
T104792,2026-02-17,INV-561353,PO-985364,V1194,Vendor_194,50000.0,Services,P006,CC0162,0,77,One-off,38065.00773416176
T104793,2024-09-15,INV-717572,PO-956110,V1051,Vendor_051,59748.96348931461,Logistics,P001,CC0113,0,109,Monthly,76178.73401099657
T104794,2024-12-25,INV-271534,PO-850467,V1079,Vendor_079,255097.29663030323,Utilities,P010,CC0195,0,23,Ad-hoc,195021.35177678472
T104795,2024-07-27,INV-653868,PO-160329,V1037,Vendor_037,112769.86059617483,Services,P007,CC0108,0,61,Quarterly,103434.65711742379
T104796,2025-03-13,INV-341495,PO-899800,V1100,Vendor_100,50000.0,Maintenance,P008,CC0105,0,8,Quarterly,53189.185214016325
T104797,2024-06-09,INV-566328,PO-976384,V1024,Vendor_024,74032.24845690902,Raw Material,P003,CC0149,0,45,Ad-hoc,89038.94369547862
T104798,2024-12-21,INV-572436,PO-806266,V1078,Vendor_078,86145.53855914681,Services,P008,CC0174,0,3,Monthly,67723.2885058978
T104799,2025-04-20,INV-961082,PO-478565,V1111,Vendor_111,50000.0,Services,P007,CC0154,1,108,Monthly,39233.06672175295
T104800,2025-05-31,INV-703078,PO-183716,V1122,Vendor_122,118754.41908089645,Services,P002,CC0110,0,58,Monthly,127901.70085103535
T104801,2025-05-20,INV-601641,PO-418153,V1119,Vendor_119,55066.01056162897,Raw Material,P006,CC0108,0,-1,Ad-hoc,48218.44088426997
T104802,2024-08-19,INV-461753,PO-283649,V1044,Vendor_044,496063.84025873983,Services,P002,CC0113,1,33,Quarterly,62181.096429389116
T104803,2025-10-10,INV-403423,PO-685038,V1158,Vendor_158,60590.435509027666,IT Services,P007,CC0198,0,90,Quarterly,72245.00103845523
T104804,2025-07-28,INV-687040,PO-894510,V1138,Vendor_138,106114.08518485239,Utilities,P010,CC0193,0,89,Ad-hoc,79174.08600007796
T104805,2025-09-11,INV-893994,PO-546441,V1150,Vendor_150,50000.0,Raw Material,P009,CC0108,0,87,One-off,60334.82369233347
T104806,2025-02-15,INV-615204,PO-143341,V1093,Vendor_093,266638.94885272376,Maintenance,P005,CC0170,0,73,Monthly,36127.56069063324
T104807,2025-12-22,INV-694030,PO-451042,V1178,Vendor_178,70366.85674711375,IT Services,P009,CC0181,0,117,Quarterly,87205.34377544321
T104808,2024-12-20,INV-395184,PO-819762,V1077,Vendor_077,497342.35880711087,Maintenance,P010,CC0155,0,111,Quarterly,64268.544248000944
T104809,2025-10-20,INV-602355,PO-676144,V1161,Vendor_161,51505.72278063045,Raw Material,P005,CC0115,0,42,One-off,56680.6635223021
T104810,2024-08-06,INV-614680,PO-136699,V1040,Vendor_040,108384.1505792867,Raw Material,P004,CC0116,0,117,One-off,139875.51051321934
T104811,2024-09-07,INV-713952,PO-415059,V1049,Vendor_049,79981.2052559789,Packaging,P002,CC0169,0,79,Monthly,95433.18262560207
T104812,2025-03-30,INV-384598,PO-416699,V1105,Vendor_105,100828.6714197753,Logistics,P007,CC0155,0,-10,Monthly,73264.05865506244
T104813,2025-04-20,INV-413984,PO-130918,V1111,Vendor_111,81648.2514188826,IT Services,P004,CC0117,0,86,Monthly,57340.47015144963
T104814,2025-09-06,INV-423363,PO-414717,V1149,Vendor_149,199819.0017226938,Services,P006,CC0106,0,20,Ad-hoc,142366.8612421039
T104815,2024-10-14,INV-478767,PO-842174,V1059,Vendor_059,50000.0,IT Services,P010,CC0143,0,101,One-off,48557.20879758142
T104816,2025-12-08,INV-362824,PO-217052,V1174,Vendor_174,73062.15808946894,Raw Material,P001,CC0139,0,21,Ad-hoc,78470.91799285109
T104817,2024-11-06,INV-276035,PO-563174,V1065,Vendor_065,50000.0,Maintenance,P003,CC0198,0,52,Ad-hoc,49444.154681015876
T104818,2025-04-04,INV-550179,PO-691055,V1106,Vendor_106,96606.43519984659,Maintenance,P006,CC0170,0,104,Ad-hoc,106873.59280548591
T104819,2026-01-20,INV-869517,PO-718015,V1186,Vendor_186,58058.85764567765,IT Services,P008,CC0142,0,92,Ad-hoc,56303.249550623135
T104820,2025-04-08,INV-128563,PO-396822,V1107,Vendor_107,789506.4538112668,Services,P010,CC0156,0,7,One-off,102598.74686529662
T104821,2025-07-21,INV-699032,PO-617655,V1136,Vendor_136,50000.0,Utilities,P009,CC0151,0,116,Quarterly,41785.00114553062
T104822,2026-01-03,INV-834875,PO-750605,V1181,Vendor_181,121002.11005023097,Raw Material,P005,CC0167,0,44,Monthly,156767.25330486347
T104823,2026-02-20,INV-841834,PO-652772,V1194,Vendor_194,80544.8753035429,IT Services,P006,CC0158,1,58,Ad-hoc,73095.94852014628
T104824,2025-03-10,INV-867400,PO-854192,V1099,Vendor_099,58910.19622604795,Utilities,P005,CC0111,0,-4,Quarterly,52716.3453610571
T104825,2025-01-09,INV-385651,PO-297045,V1083,Vendor_083,78528.8356098511,Utilities,P002,CC0152,0,-7,One-off,62169.3339468472
T104826,2024-08-01,INV-190772,PO-197080,V1039,Vendor_039,68229.49264054466,Logistics,P008,CC0175,0,52,One-off,88172.03404246652
T104827,2025-04-07,INV-995892,PO-941193,V1107,Vendor_107,71537.5195589666,Raw Material,P009,CC0190,0,36,Quarterly,59968.15662686264
T104828,2026-01-10,INV-729987,PO-760877,V1183,Vendor_183,53990.55827246942,Maintenance,P008,CC0195,0,-6,Quarterly,58746.90727362891
T104829,2025-03-01,INV-421488,PO-502950,V1097,Vendor_097,495249.4863582045,Maintenance,P004,CC0166,0,1,Monthly,36261.42374456586
T104830,2024-11-20,INV-866844,PO-613504,V1069,Vendor_069,50638.34831221878,Packaging,P009,CC0190,0,84,Monthly,37466.473220276916
T104831,2024-05-28,INV-418341,PO-928086,V1021,Vendor_021,50000.0,Maintenance,P003,CC0101,0,66,Ad-hoc,56502.55091960056
T104832,2024-12-20,INV-774389,PO-880157,V1077,Vendor_077,91214.95713297282,Raw Material,P005,CC0108,0,57,One-off,98612.5720408568
T104833,2024-08-30,INV-964570,PO-826225,V1047,Vendor_047,50000.0,Utilities,P003,CC0119,0,63,One-off,55404.871868619666
T104834,2026-02-22,INV-791109,PO-631810,V1195,Vendor_195,53700.439906036794,Raw Material,P005,CC0109,0,119,One-off,45032.23541564449
T104835,2025-03-31,INV-689557,PO-748072,V1105,Vendor_105,82786.68520507023,Maintenance,P010,CC0165,0,50,Quarterly,106872.09613835557
T104836,2024-06-19,INV-272052,PO-622318,V1027,Vendor_027,91098.65858987965,Services,P005,CC0151,0,118,Monthly,94289.39797042937
T104837,2024-04-29,INV-940097,PO-514105,V1013,Vendor_013,50000.0,Logistics,P008,CC0154,0,28,Ad-hoc,64086.44516806066
T104838,2025-11-22,INV-483179,PO-706413,V1170,Vendor_170,57186.661658530524,Maintenance,P010,CC0152,0,91,One-off,45663.68268134952
T104839,2026-01-19,INV-660827,PO-120379,V1186,Vendor_186,75347.97655338644,Maintenance,P002,CC0148,0,71,Monthly,71057.64060895596
T104840,2025-09-18,INV-650698,PO-843801,V1152,Vendor_152,61451.77836642505,Utilities,P010,CC0185,0,28,Monthly,55393.32812471593
T104841,2024-06-09,INV-321827,PO-383690,V1024,Vendor_024,117246.92721420206,Maintenance,P002,CC0120,0,5,Ad-hoc,135190.97803359217
T104842,2024-05-21,INV-642818,PO-590658,V1019,Vendor_019,50000.0,Raw Material,P007,CC0136,0,4,Ad-hoc,57427.14308315273
T104843,2024-08-02,INV-451662,PO-698371,V1039,Vendor_039,496342.6664482576,Maintenance,P005,CC0109,0,75,One-off,49596.313799591095
T104844,2025-09-10,INV-414635,PO-394989,V1150,Vendor_150,594938.883496352,Utilities,P003,CC0151,0,10,Monthly,63718.759577000754
T104845,2025-09-20,INV-873020,PO-397587,V1153,Vendor_153,211100.20568570305,Packaging,P007,CC0134,1,70,Quarterly,40256.17127539833
T104846,2025-11-12,INV-749796,PO-259216,V1167,Vendor_167,50000.0,Services,P010,CC0120,0,79,Quarterly,36507.970013289916
T104847,2024-05-20,INV-540515,PO-189214,V1019,Vendor_019,55311.92491707285,Utilities,P001,CC0154,0,86,One-off,66828.35119673742
T104848,2024-06-30,INV-117239,PO-893454,V1030,Vendor_030,110777.50264578845,Maintenance,P002,CC0194,0,7,Monthly,96804.3541898535
T104849,2025-12-28,INV-738080,PO-565982,V1180,Vendor_180,50000.0,Services,P006,CC0176,0,5,Quarterly,38537.679107020194
T104850,2026-01-17,INV-764376,PO-711267,V1185,Vendor_185,192528.2118378452,Packaging,P002,CC0112,1,26,One-off,175682.65158851858
T104851,2025-08-22,INV-249875,PO-239031,V1145,Vendor_145,50000.0,Packaging,P004,CC0135,0,53,Quarterly,37318.67948499088
T104852,2024-05-27,INV-781246,PO-867460,V1021,Vendor_021,62536.485103808685,Maintenance,P005,CC0190,0,2,Ad-hoc,80504.11035388686
T104853,2024-04-30,INV-459791,PO-375598,V1013,Vendor_013,50000.0,IT Services,P005,CC0120,0,53,Ad-hoc,44450.237040433974
T104854,2024-04-20,INV-759432,PO-514303,V1011,Vendor_011,556143.2168073016,Utilities,P007,CC0189,0,-4,Quarterly,77017.65178061495
T104855,2025-07-29,INV-855510,PO-551721,V1138,Vendor_138,56001.07069682448,Maintenance,P005,CC0189,1,8,Monthly,62140.872097955566
T104856,2025-11-18,INV-730243,PO-769400,V1169,Vendor_169,50000.0,Utilities,P001,CC0105,0,40,Monthly,51983.209622719805
T104857,2025-06-15,INV-946908,PO-204651,V1126,Vendor_126,245957.36440712473,Services,P007,CC0198,0,64,Ad-hoc,242341.3480024323
T104858,2024-09-18,INV-168702,PO-916393,V1052,Vendor_052,50000.0,Logistics,P004,CC0177,0,43,One-off,55621.403204101625
T104859,2025-09-14,INV-391870,PO-201275,V1151,Vendor_151,50000.0,Services,P001,CC0149,0,81,Quarterly,55588.26000638506
T104860,2024-04-23,INV-153458,PO-673589,V1011,Vendor_011,97199.21746814046,Raw Material,P008,CC0133,0,14,Quarterly,68653.03555142695
T104861,2025-11-05,INV-255315,PO-289079,V1165,Vendor_165,148320.00902891383,Utilities,P005,CC0146,0,2,One-off,184609.50232007838
T104862,2025-12-22,INV-436257,PO-931031,V1178,Vendor_178,584476.8579505683,Packaging,P007,CC0122,0,109,Monthly,96827.0984384303
T104863,2025-08-17,INV-121078,PO-632624,V1143,Vendor_143,50000.0,IT Services,P007,CC0177,0,46,Monthly,45598.19364628987
T104864,2025-12-12,INV-456558,PO-950637,V1175,Vendor_175,66632.95172045854,Maintenance,P001,CC0140,0,68,Monthly,62898.4630526513
T104865,2025-05-12,INV-214645,PO-939877,V1117,Vendor_117,50000.0,Services,P009,CC0144,0,83,Quarterly,55558.48415926802
T104866,2025-02-15,INV-201955,PO-340952,V1093,Vendor_093,93981.43489800475,Utilities,P003,CC0192,0,27,Monthly,86990.2162572326
T104867,2024-11-01,INV-852100,PO-315132,V1064,Vendor_064,50000.0,Raw Material,P008,CC0104,0,-2,One-off,46214.93185781608
T104868,2026-01-12,INV-769694,PO-201268,V1184,Vendor_184,50000.0,Utilities,P008,CC0139,0,98,Monthly,36903.94638885331
T104869,2025-08-02,INV-510115,PO-747840,V1139,Vendor_139,59778.374732206634,Maintenance,P002,CC0160,0,78,Ad-hoc,56788.55923964256
T104870,2024-07-28,INV-610604,PO-122168,V1038,Vendor_038,74794.77290491947,Services,P002,CC0124,0,61,Ad-hoc,59064.4662802401
T104871,2026-02-07,INV-362459,PO-270440,V1191,Vendor_191,52550.646999438075,IT Services,P009,CC0117,0,102,Monthly,63762.514219571494
T104872,2024-04-23,INV-537074,PO-918058,V1011,Vendor_011,127968.80962025285,Raw Material,P001,CC0152,0,47,Monthly,115262.35780709988
T104873,2025-05-13,INV-798093,PO-671962,V1117,Vendor_117,85958.49058485239,IT Services,P003,CC0118,0,-4,Monthly,109727.77012314211
T104874,2024-07-28,INV-569304,PO-505665,V1038,Vendor_038,82649.36143062644,Logistics,P010,CC0140,0,87,Monthly,91800.03437756449
T104875,2025-07-08,INV-814100,PO-223947,V1132,Vendor_132,50000.0,Raw Material,P002,CC0108,1,94,Monthly,57684.54604481972
T104876,2025-01-06,INV-536273,PO-860579,V1082,Vendor_082,140040.0803415452,Utilities,P007,CC0101,0,37,Quarterly,177661.94719154257
